AA-A1-A1-02
AA-A1-A1-02
X,Y,COMP,B,F1-1,F1-2,F1-3,F2,F3,IR,F4,IV,W1,W2,C,W
16,4,16004,82,2.2665,3.0315,2.229,2.4169,2.4918,0.0076,2.9239,107.5795,0.2705,0.2416,3,446.7854
15,4,15004,82,2.248,3.0119,2.2103,2.4082,2.484,0.0025,2.9096,107.4408,0.2723,0.2475,2,447.3732
14,4,14004,3,2.2734,3.037,2.239,2.4201,2.4949,0.1091,2.928,110.1781,0.2735,0.2451,3,446.9679
13,4,13004,3,2.2738,3.0203,2.2424,2.4151,2.489,0.0089,2.9135,109.9599,0.2732,0.2463,3,447.4169
12,4,12004,82,2.2328,3.0013,2.1974,2.4026,2.4785,0.0301,2.9008,106.5321,0.2718,0.2478,2,449.4787
11,4,11004,3,2.265,3.0361,2.2297,2.4155,2.4903,0.004,2.9269,108.9959,0.2734,0.2453,3,447.1763
10,4,10004,3,2.274,3.0213,2.2404,2.4167,2.4904,0.0045,2.9142,108.6536,0.2715,0.2428,3,447.1192
9,4,9004,3,2.2739,3.0208,2.2434,2.4157,2.4895,0.0254,2.9141,109.5175,0.273,0.2459,3,447.6669
8,4,8004,2,2.2758,3.0183,2.2437,2.4204,2.4944,0.0109,2.9144,108.4474,0.2742,0.2464,2,446.9076
7,4,7004,3,2.271,3.0209,2.2368,2.4189,2.4934,0.0029,2.9152,109.7956,0.2727,0.2464,3,447.0832
6,4,6004,2,2.2733,3.0216,2.2395,2.4159,2.4898,0.0092,2.9145,109.5185,0.2732,0.2471,2,447.5657
5,4,5004,3,2.2709,3.0196,2.2389,2.4151,2.4896,0.0076,2.9128,108.9879,0.2712,0.2433,3,447.8636
4,4,4004,2,2.2736,3.0201,2.2406,2.4202,2.4948,0.005,2.9155,109.3782,0.2746,0.2471,2,446.9367
3,4,3004,3,2.2708,3.0232,2.2399,2.4179,2.4922,0.0784,2.9165,109.5805,0.2731,0.2449,3,447.4675
2,4,2004,82,2.2705,3.0207,2.2381,2.4156,2.4903,0.005,2.9144,107.8955,0.2698,0.2417,4,447.7258
1,4,1004,3,2.267,3.023,2.2343,2.4182,2.4927,0.2459,2.9164,108.3911,0.2717,0.2422,3,447.4238
0,4,4,82,2.2743,3.0239,2.2413,2.418,2.4921,0.0516,2.9175,107.5717,0.271,0.2412,4,446.9809
0,5,5,3,2.2723,3.0237,2.2387,2.4164,2.4905,0.0034,2.9159,108.0655,0.2729,0.2466,3,447.3485
1,5,1005,3,2.2739,3.021,2.2423,2.4196,2.4941,0.0132,2.9146,108.9334,0.2731,0.246,3,447.0011
2,5,2005,3,2.2726,3.0232,2.2409,2.4197,2.4942,0.0061,2.9171,108.026,0.272,0.2433,3,446.8315
3,5,3005,2,2.2689,3.0193,2.2376,2.4146,2.4892,0.0176,2.9124,109.9518,0.2734,0.2473,2,447.8652
4,5,4005,82,2.2526,3.0198,2.217,2.4176,2.4925,0.0031,2.9144,107.9328,0.2719,0.2433,3,447.2501
5,5,5005,3,2.2685,3.0223,2.2349,2.4162,2.4909,0.0117,2.917,108.996,0.2714,0.2433,3,447.5239
6,5,6005,3,2.2686,3.0225,2.2375,2.4161,2.4906,0.0694,2.9158,108.4967,0.2727,0.2455,3,447.1878
7,5,7005,3,2.2703,3.0221,2.2372,2.4182,2.4927,0.007,2.9162,108.4707,0.2724,0.2436,3,447.1811
8,5,8005,82,2.2519,3.0309,2.2187,2.4116,2.4866,0.0151,2.9224,107.6421,0.2724,0.2442,3,447.6819
9,5,9005,2,2.2693,3.0211,2.2359,2.4157,2.4903,0.0352,2.9151,110.1385,0.2744,0.2492,2,447.3624
10,5,10005,3,2.2705,3.0196,2.2368,2.4147,2.4888,0.0055,2.9127,108.7914,0.2732,0.246,3,447.325
11,5,11005,3,2.2706,3.0172,2.2375,2.4196,2.4939,0.0038,2.9138,109.1952,0.2722,0.246,3,446.8314
12,5,12005,82,2.2347,3.0122,2.1996,2.4082,2.4847,0.0629,2.9108,105.9856,0.2723,0.2459,3,448.206
13,5,13005,3,2.2772,3.0204,2.2467,2.4169,2.4906,0.0778,2.9144,108.8626,0.2715,0.2433,3,447.0115
14,5,14005,3,2.2613,3.0332,2.2285,2.4189,2.4941,0.0222,2.9256,109.4771,0.2738,0.2445,3,446.953
15,5,15005,82,2.2398,3.0142,2.204,2.4157,2.4917,0.1649,2.9144,106.6102,0.2741,0.2459,3,447.173
16,5,16005,82,2.2438,3.0066,2.2079,2.4034,2.4796,0.1159,2.9047,107.2604,0.2716,0.2468,3,449.0134
17,5,17005,3,2.2586,3.0335,2.2254,2.4184,2.4936,0.0901,2.9247,109.0969,0.2712,0.2417,3,447.0817
18,5,18005,2,2.2756,3.0203,2.2422,2.4134,2.4872,0.0268,2.9117,110.2033,0.2742,0.2493,2,447.436
19,5,19005,82,2.2498,3.034,2.2133,2.4162,2.4917,0.0059,2.9256,106.6136,0.2713,0.2419,3,446.7
20,5,20005,2,2.2542,3.0321,2.2223,2.4043,2.4808,0.0036,2.9182,109.4896,0.2714,0.2481,2,448.3808
21,5,21005,3,2.2744,3.0211,2.2437,2.415,2.4889,0.0434,2.9135,108.7965,0.2724,0.2443,3,447.1451
22,5,22005,3,2.2727,3.024,2.2413,2.4155,2.4895,0.0196,2.9144,108.3669,0.272,0.2431,3,447.4361
23,5,23005,82,2.2688,3.0235,2.2357,2.4205,2.4947,0.0048,2.9206,107.2343,0.2714,0.2421,3,446.9303
24,5,24005,3,2.2647,3.0212,2.2299,2.4159,2.4908,0.0078,2.9141,108.7634,0.2726,0.2441,3,447.5606
25,5,25005,3,2.2743,3.0232,2.2431,2.4169,2.4909,0.0077,2.9159,108.0465,0.2737,0.2444,3,447.294
26,5,26005,3,2.2609,3.0206,2.2284,2.4148,2.4895,0.0224,2.9129,108.7717,0.2725,0.2442,3,447.6886
27,5,27005,3,2.2675,3.0197,2.2331,2.417,2.4917,0.0248,2.9134,108.2672,0.2719,0.2429,3,447.4954
28,5,28005,3,2.2722,3.0276,2.2384,2.4202,2.4947,0.0082,2.9195,109.5723,0.273,0.2457,3,446.8232
29,5,29005,3,2.2747,3.0257,2.2437,2.4203,2.4945,0.0259,2.9187,108.4375,0.272,0.243,3,446.9151
30,5,30005,3,2.2664,3.0216,2.2347,2.417,2.4917,0.0198,2.9143,108.8599,0.2728,0.2446,3,447.4519
31,5,31005,3,2.2684,3.0202,2.2377,2.4165,2.491,0.0309,2.9142,108.799,0.2735,0.2456,3,447.5097
32,5,32005,3,2.2751,3.0241,2.2434,2.4158,2.49,0.0253,2.9148,108.9023,0.2731,0.2448,3,447.4844
33,5,33005,3,2.2671,3.0222,2.2334,2.4175,2.492,0.0019,2.916,108.9456,0.2743,0.2455,3,447.4276
34,5,34005,3,2.2652,3.0261,2.2306,2.4193,2.4935,0.0067,2.9199,108.2761,0.2722,0.2454,3,447.2222
35,5,35005,3,2.2686,3.023,2.2374,2.4161,2.49,0.0185,2.9157,108.6985,0.2721,0.2446,3,447.4945
36,5,36005,3,2.2752,3.0213,2.2418,2.4146,2.4883,0.0141,2.9121,108.8465,0.2719,0.2441,3,447.3155
37,5,37005,82,2.2602,3.0377,2.2245,2.4175,2.4924,0.0043,2.9297,107.4103,0.2716,0.2419,3,446.8256
38,5,38005,3,2.2687,3.0261,2.2361,2.4188,2.4929,0.0195,2.9195,108.7887,0.2722,0.2463,3,447.3747
39,5,39005,3,2.2698,3.0234,2.2385,2.418,2.4922,0.0181,2.9165,108.6078,0.2724,0.2436,3,446.8066
40,5,40005,3,2.2739,3.0241,2.2411,2.4154,2.4893,0.0185,2.9149,109.6307,0.2725,0.2461,3,447.4071
41,5,41005,82,2.2343,3.0087,2.196,2.4069,2.483,0.0041,2.907,107.1226,0.2726,0.2474,2,448.7089
42,5,42005,82,2.2278,3.0012,2.1879,2.4054,2.4818,0.0404,2.9005,107.6251,0.2717,0.2471,3,448.741
43,5,43005,3,2.271,3.0229,2.2391,2.4161,2.49,0.0044,2.9149,108.6678,0.272,0.2447,3,447.3345
44,5,44005,3,2.2725,3.0225,2.2403,2.415,2.489,0.0496,2.9131,108.902,0.2715,0.2442,3,447.3064
45,5,45005,3,2.2725,3.0216,2.239,2.4172,2.4918,0.0029,2.9151,108.5328,0.2727,0.2452,3,447.5685
45,6,45006,3,2.2643,3.0217,2.2307,2.4167,2.4915,0.0091,2.9146,108.8648,0.2716,0.2435,3,447.5852
44,6,44006,3,2.2709,3.0237,2.2396,2.4155,2.4898,0.0169,2.9156,109.7998,0.2733,0.2462,3,447.2094
43,6,43006,3,2.2744,3.0222,2.2442,2.4168,2.4906,0.0271,2.9154,109.4531,0.2716,0.2446,3,447.1709
42,6,42006,2,2.2474,3.0074,2.2115,2.4137,2.4901,0.0183,2.9084,108.8492,0.2744,0.2481,2,447.2771
41,6,41006,82,2.2346,2.9996,2.1989,2.4036,2.4801,0.1162,2.9004,107.1509,0.2722,0.2464,3,448.9359
40,6,40006,3,2.2671,3.0347,2.2324,2.419,2.4939,0.0654,2.9261,110.4309,0.2719,0.2432,3,447.1062
39,6,39006,3,2.2771,3.0198,2.246,2.416,2.4896,0.0085,2.9133,110.0519,0.2722,0.246,3,447.1922
38,6,38006,3,2.2656,3.0277,2.2324,2.4206,2.4951,0.0186,2.9228,108.8633,0.2738,0.2451,3,446.8539
37,6,37006,3,2.2556,3.0289,2.2187,2.4137,2.4891,0.0279,2.9223,108.2653,0.2716,0.244,3,447.0872
36,6,36006,3,2.2642,3.019,2.2313,2.4106,2.4848,0.0195,2.9107,109.7833,0.2705,0.2448,3,447.5934
35,6,35006,3,2.2637,3.0222,2.2299,2.4166,2.4911,0.0068,2.916,109.0473,0.2731,0.2442,3,447.2568
34,6,34006,4,2.2801,3.021,2.2481,2.4216,2.4952,0.004,2.9162,108.4913,0.2703,0.241,4,447.0847
33,6,33006,3,2.2596,3.0203,2.2252,2.4161,2.4909,0.0108,2.9145,109.1278,0.273,0.2449,3,447.5872
32,6,32006,3,2.2731,3.0262,2.241,2.419,2.4932,0.1088,2.9183,108.6829,0.2725,0.2419,3,446.6671
31,6,31006,3,2.2572,3.0175,2.2256,2.4135,2.4885,0.0199,2.9117,109.3309,0.2716,0.2451,3,447.9766
30,6,30006,3,2.248,3.0212,2.215,2.4175,2.4927,0.0258,2.9147,109.1453,0.2722,0.2436,3,447.2417
29,6,29006,2,2.2692,3.0187,2.239,2.4146,2.4891,0.0179,2.9121,109.8032,0.2739,0.247,2,447.8028
28,6,28006,3,2.2613,3.0194,2.2294,2.4145,2.4892,0.0468,2.913,109.9577,0.2724,0.2463,3,447.7509
27,6,27006,3,2.2706,3.0202,2.2384,2.4189,2.4933,0.0162,2.9147,109.4169,0.2729,0.2448,3,447.2517
26,6,26006,3,2.2615,3.0191,2.227,2.4136,2.4886,0.0076,2.9122,109.6924,0.2723,0.2451,3,447.8814
25,6,25006,3,2.2727,3.0249,2.2409,2.4183,2.4925,0.0055,2.9175,109.769,0.2731,0.2455,3,446.9054
24,6,24006,2,2.2693,3.0235,2.237,2.4176,2.4923,0.0187,2.9164,110.3061,0.2742,0.2481,2,447.2185
23,6,23006,3,2.2819,3.0187,2.2495,2.4212,2.4945,0.0124,2.9142,108.8942,0.2727,0.246,3,446.4258
22,6,22006,3,2.2724,3.0222,2.2396,2.4151,2.4893,0.2303,2.9144,110.3804,0.2723,0.247,3,447.5198
21,6,21006,3,2.2738,3.016,2.242,2.4085,2.4823,0.0053,2.9076,109.1601,0.2721,0.2452,3,447.3732
20,6,20006,2,2.2741,3.021,2.24,2.4201,2.4944,0.0433,2.9156,110.0916,0.2743,0.247,2,446.7421
19,6,19006,82,2.2639,3.0385,2.2289,2.4176,2.4924,0.03,2.9291,107.8023,0.2715,0.2439,3,446.7662
18,6,18006,3,2.2505,3.0218,2.2159,2.4139,2.4889,0.0205,2.9139,109.6438,0.272,0.2441,3,447.2249
17,6,17006,2,2.2666,3.0365,2.2322,2.4162,2.4909,0.0039,2.9265,110.6476,0.2731,0.247,2,447.5061
16,6,16006,2,2.2364,3.0112,2.1981,2.4067,2.4829,0.0121,2.9082,108.9327,0.2737,0.2507,2,448.6239
15,6,15006,82,2.2315,3.0028,2.196,2.4028,2.4788,0.1477,2.9009,107.0743,0.2717,0.2475,2,449.4132
14,6,14006,2,2.2386,3.0347,2.2042,2.4188,2.4945,0.0106,2.9261,110.2066,0.2746,0.2468,2,447.0075
13,6,13006,2,2.2773,3.0218,2.2464,2.4164,2.4901,0.0172,2.9146,110.4156,0.2739,0.2483,2,447.2821
12,6,12006,82,2.2357,3.0047,2.2009,2.404,2.4803,0.0407,2.9036,106.4435,0.2698,0.2457,3,449.024
11,6,11006,3,2.2673,3.0209,2.2324,2.4204,2.4948,0.0005,2.9154,109.3447,0.2717,0.2442,3,446.8622
10,6,10006,2,2.2597,3.0205,2.226,2.4138,2.4879,0.0125,2.9127,109.8664,0.2744,0.2482,2,447.4079
9,6,9006,3,2.0083,3.0246,2.0067,2.4155,2.4922,0.0261,2.9172,110.0358,0.2723,0.2453,3,447.2051
8,6,8006,82,2.2658,3.0397,2.2289,2.4185,2.4933,0.1928,2.9304,105.9701,0.2711,0.24,4,446.712
7,6,7006,3,2.2724,3.022,2.2391,2.4167,2.4913,0.0048,2.9143,108.2059,0.2709,0.2417,3,447.6974
6,6,6006,3,2.2711,3.0253,2.2395,2.4184,2.4929,0.0402,2.9176,109.1445,0.2727,0.2461,3,446.8474
5,6,5006,3,2.2662,3.0257,2.2339,2.419,2.4934,0.0072,2.918,109.0022,0.2718,0.2431,3,447.129
4,6,4006,3,2.2679,3.0216,2.2354,2.4191,2.4936,0.0068,2.9157,109.0731,0.2724,0.2454,3,447.2124
3,6,3006,3,2.2584,3.0219,2.2269,2.4154,2.4903,0.025,2.9145,109.1282,0.2715,0.2436,3,447.6997
2,6,2006,3,2.2737,3.023,2.2402,2.4194,2.4938,0.0032,2.9167,108.9695,0.2731,0.246,3,446.987
1,6,1006,3,2.2745,3.0208,2.2416,2.4206,2.4952,0.0042,2.915,109.2545,0.2724,0.2449,3,446.9033
0,6,6,3,2.264,3.0234,2.2325,2.4162,2.4904,0.0401,2.9158,108.5024,0.2724,0.2453,3,447.3543
0,7,7,82,2.2755,3.0247,2.243,2.4176,2.4914,0.1907,2.9167,107.6304,0.2729,0.2456,3,447.3055
1,7,1007,3,2.2739,3.0211,2.2399,2.4185,2.493,0.005,2.9144,108.1815,0.2724,0.2436,3,447.3124
2,7,2007,82,2.2654,3.0196,2.2316,2.4143,2.4891,0.0021,2.9122,107.4184,0.2722,0.2439,3,447.7785
3,7,3007,3,2.2736,3.0224,2.2399,2.4193,2.4939,0.0091,2.9166,109.0697,0.273,0.2442,3,446.8507
4,7,4007,82,2.2685,3.0204,2.2364,2.4201,2.4944,0.0379,2.9148,107.1902,0.2715,0.2423,3,446.9565
5,7,5007,2,2.2702,3.0182,2.2387,2.4166,2.4913,0.0239,2.9123,109.2173,0.2732,0.2469,2,447.5071
6,7,6007,3,2.2745,3.0229,2.2442,2.416,2.49,0.0161,2.9155,108.0428,0.2729,0.2445,3,447.3436
7,7,7007,2,2.2525,3.018,2.2186,2.4143,2.4896,0.0106,2.9123,109.5618,0.2741,0.2479,2,447.5756
8,7,8007,82,2.2556,3.0224,2.2217,2.4184,2.4931,0.0195,2.9184,106.9488,0.273,0.2455,3,447.0942
9,7,9007,3,2.2669,3.023,2.235,2.4177,2.492,0.0458,2.9165,109.1578,0.2736,0.2456,3,447.1773
10,7,10007,3,2.2744,3.0229,2.2429,2.4166,2.4907,0.0263,2.9158,109.3153,0.2729,0.2456,3,446.7563
11,7,11007,3,2.2757,3.0204,2.2441,2.4201,2.4946,0.0971,2.9155,108.3061,0.2741,0.2452,3,446.8136
12,7,12007,82,2.2581,3.0275,2.2228,2.4162,2.4916,0.0199,2.9213,106.921,0.2721,0.2448,3,446.5378
13,7,13007,2,2.272,3.0218,2.2383,2.4144,2.4887,0.0098,2.9141,109.5569,0.2736,0.247,2,447.384
14,7,14007,3,2.2573,3.0346,2.2217,2.4187,2.494,0.0069,2.9259,109.6108,0.2732,0.2449,3,446.9388
15,7,15007,82,2.2429,3.0047,2.206,2.4083,2.4844,0.0827,2.9044,106.6969,0.2734,0.2479,2,448.4129
16,7,16007,82,2.2164,3.0027,2.1807,2.4015,2.4779,0.0314,2.9008,107.5736,0.2728,0.2492,2,449.4949
17,7,17007,3,2.2687,3.0368,2.2374,2.4166,2.4913,0.0342,2.9273,109.6433,0.2733,0.2454,3,447.4571
18,7,18007,3,2.2778,3.0241,2.2444,2.4174,2.4912,0.0061,2.9157,108.9917,0.2717,0.2433,3,446.8484
19,7,19007,82,2.266,3.0389,2.2289,2.4171,2.4918,0.0043,2.9299,107.802,0.2729,0.2443,3,446.8161
20,7,20007,2,2.2702,3.0198,2.2354,2.4196,2.494,0.005,2.9136,109.3647,0.274,0.2472,2,446.8069
21,7,21007,2,2.2711,3.022,2.2375,2.4164,2.4909,0.0009,2.9149,109.6807,0.2732,0.2468,2,446.623
22,7,22007,3,2.2732,3.0254,2.2415,2.4183,2.4929,0.0135,2.9164,109.0648,0.2724,0.2448,3,446.8668
23,7,23007,82,2.2824,3.0146,2.2516,2.4212,2.4946,0.0365,2.9114,107.7328,0.2735,0.2461,3,446.401
24,7,24007,3,2.2595,3.0214,2.2274,2.4153,2.4904,0.078,2.9138,109.3021,0.2734,0.2458,3,447.6769
25,7,25007,2,2.2737,3.0229,2.2407,2.416,2.4902,0.0302,2.9161,109.6978,0.2729,0.2476,2,447.3207
26,7,26007,3,2.2628,3.0242,2.2286,2.4175,2.4921,0.0306,2.916,109.5784,0.2731,0.2461,3,447.2795
27,7,27007,3,2.2645,3.0209,2.2325,2.4183,2.4931,0.1131,2.9154,108.0391,0.2716,0.2416,3,447.1603
28,7,28007,3,2.2709,3.0204,2.2374,2.4143,2.4888,0.0088,2.9128,108.6712,0.2728,0.2452,3,447.8277
29,7,29007,3,2.2659,3.02,2.2326,2.4139,2.4887,0.0288,2.9125,108.3298,0.2726,0.2444,3,447.8768
30,7,30007,3,2.2665,3.0221,2.2345,2.4184,2.4931,0.2511,2.9153,108.5878,0.2707,0.2416,3,447.1456
31,7,31007,2,2.2727,3.0226,2.24,2.4164,2.4906,0.0082,2.9152,110.2089,0.2751,0.25,2,447.5622
32,7,32007,3,2.2733,3.0257,2.2402,2.4165,2.4908,0.0269,2.916,108.9568,0.2736,0.2455,3,447.1905
33,7,33007,3,2.1696,3.0254,2.1299,2.418,2.4937,0.0109,2.9185,108.7309,0.2727,0.2435,3,447.1805
34,7,34007,3,2.2841,3.0155,2.2515,2.4226,2.4959,0.0027,2.911,108.5656,0.2723,0.245,3,447.0847
35,7,35007,2,2.272,3.0225,2.2406,2.4175,2.4918,0.0092,2.916,109.4244,0.2748,0.2481,2,447.1235
36,7,36007,3,2.2721,3.0183,2.2409,2.4117,2.4855,0.1852,2.9093,108.6612,0.2718,0.2438,3,447.0847
37,7,37007,3,2.2586,3.0331,2.2214,2.4138,2.4889,0.0061,2.9252,108.0673,0.272,0.246,3,447.1716
38,7,38007,3,2.2754,3.0226,2.2515,2.4246,2.4974,0.0285,2.9175,108.9488,0.2732,0.2442,3,446.7309
39,7,39007,3,2.2819,3.0244,2.25,2.4195,2.4929,0.0056,2.9176,109.215,0.2724,0.2454,3,446.8034
40,7,40007,3,2.2763,3.0398,2.2426,2.4202,2.4947,0.0117,2.9289,109.9817,0.2731,0.2446,3,446.9541
41,7,41007,82,2.2366,2.9996,2.1988,2.4047,2.4808,0.0612,2.8997,107.7185,0.2734,0.2494,2,448.9863
42,7,42007,3,2.2697,3.0365,2.2371,2.4157,2.491,0.0106,2.9242,110.1006,0.2729,0.2465,3,446.7716
43,7,43007,3,2.2675,3.0366,2.2327,2.4199,2.4947,0.0077,2.9264,109.0542,0.2727,0.2428,3,447.0533
44,7,44007,3,2.2701,3.0261,2.2361,2.4161,2.4902,0.0039,2.9162,108.513,0.2714,0.2436,3,447.2023
45,7,45007,3,2.2671,3.0213,2.2357,2.4171,2.4917,0.0249,2.915,108.3546,0.2724,0.2436,3,447.5953
45,8,45008,2,2.2632,3.0218,2.23,2.4177,2.4921,0.01,2.9147,109.335,0.2748,0.2468,2,447.511
44,8,44008,3,2.2793,3.0243,2.246,2.417,2.4909,0.107,2.916,108.8874,0.2703,0.2417,3,447.0801
43,8,43008,3,2.2703,3.0387,2.2388,2.42,2.4946,0.0279,2.9292,110.9094,0.2725,0.2447,3,446.9546
42,8,42008,2,2.2442,3.0314,2.2088,2.4115,2.4887,0.0266,2.9231,109.2812,0.2739,0.247,2,447.3297
41,8,41008,2,2.2461,3.0061,2.2107,2.4123,2.4889,0.0238,2.9075,108.7622,0.2738,0.2484,2,447.5346
40,8,40008,3,2.2507,3.0375,2.2187,2.4165,2.4917,0.0462,2.9275,109.6965,0.271,0.2417,3,447.4222
39,8,39008,3,2.2747,3.023,2.2426,2.4163,2.4904,0.0078,2.9159,109.514,0.273,0.2456,3,447.0372
38,8,38008,3,2.2756,3.0207,2.2417,2.4195,2.494,0.038,2.9156,109.2964,0.2731,0.2446,3,446.8202
37,8,37008,3,2.2759,3.0208,2.2443,2.4198,2.494,0.0916,2.9148,109.2682,0.2741,0.2454,3,446.9209
36,8,36008,2,2.2574,3.0344,2.2249,2.4124,2.4872,0.0295,2.9248,111.2217,0.2729,0.2478,2,447.9598
35,8,35008,3,2.2641,3.0238,2.2323,2.4168,2.4916,0.0196,2.9166,109.2276,0.2726,0.2443,3,447.1849
34,8,34008,3,2.2331,3.0253,2.198,2.4152,2.4926,0.04,2.9193,108.9086,0.2727,0.2441,3,446.734
33,8,33008,3,2.2679,3.0198,2.2368,2.4187,2.4936,0.0712,2.9148,110.084,0.2727,0.2466,3,447.0104
32,8,32008,3,2.2725,3.0227,2.2389,2.4159,2.49,0.001,2.9151,108.7736,0.2711,0.2419,3,447.2155
31,8,31008,3,2.2525,3.017,2.2185,2.4137,2.4889,0.1915,2.9119,109.3947,0.2723,0.2455,3,447.7892
30,8,30008,3,2.268,3.0201,2.2366,2.4185,2.493,0.0234,2.914,108.9098,0.272,0.2433,3,447.1565
29,8,29008,3,2.2748,3.0244,2.2429,2.4189,2.4929,0.0214,2.9179,109.143,0.2711,0.2429,3,447.0631
28,8,28008,3,2.2654,3.0244,2.2335,2.4179,2.4925,0.0804,2.9172,108.8294,0.2717,0.2423,3,447.1754
27,8,27008,3,2.2761,3.0201,2.2449,2.4193,2.4936,0.0243,2.9139,108.8699,0.272,0.2433,3,447.1208
26,8,26008,3,2.2569,3.0192,2.2251,2.4155,2.4907,0.0411,2.913,109.0657,0.2734,0.2449,3,447.5701
25,8,25008,3,2.2694,3.0225,2.2356,2.4168,2.4911,0.1449,2.9157,109.4282,0.2718,0.2441,3,447.0142
24,8,24008,3,2.2605,3.0197,2.2258,2.4172,2.4923,0.0053,2.9135,109.4793,0.2723,0.2449,3,447.3146
23,8,23008,2,2.2439,3.0418,2.2086,2.413,2.489,0.0891,2.932,108.616,0.2739,0.2465,2,446.6407
22,8,22008,3,2.2545,3.0218,2.2207,2.415,2.4898,0.0145,2.9147,108.6407,0.2713,0.2424,3,447.5673
21,8,21008,3,2.2678,3.0346,2.2352,2.4151,2.49,0.0209,2.9252,109.8286,0.2725,0.2449,3,447.5256
20,8,20008,3,2.2715,3.021,2.2393,2.4203,2.4948,0.0365,2.916,108.0574,0.2728,0.2418,3,446.7803
19,8,19008,82,2.2477,3.0301,2.2096,2.4123,2.4879,0.0007,2.923,107.3591,0.2701,0.2419,3,447.2533
18,8,18008,3,2.2756,3.0231,2.2431,2.4163,2.4903,0.067,2.916,109.6322,0.271,0.2431,3,447.184
17,8,17008,3,2.2782,3.0386,2.246,2.4192,2.4935,0.0378,2.9281,110.0487,0.273,0.2453,3,446.9371
16,8,16008,1,2.2291,3.0032,2.1912,2.4018,2.478,0.1058,2.9011,108.5329,0.275,0.2521,1,449.577
15,8,15008,82,2.2433,3.0095,2.2036,2.4161,2.4929,0.0515,2.9098,107.4565,0.2743,0.2459,3,446.9228
14,8,14008,2,2.2653,3.036,2.2336,2.4161,2.4906,0.0349,2.9264,110.3578,0.2736,0.2469,2,447.4904
13,8,13008,2,2.2664,3.0231,2.2339,2.4171,2.4912,0.0219,2.9154,110.3555,0.2738,0.2476,2,447.1532
12,8,12008,82,2.2543,3.0357,2.2156,2.4169,2.492,0.1114,2.9272,107.4069,0.272,0.2435,3,446.7857
11,8,11008,4,2.2656,3.0213,2.2306,2.419,2.4937,0.0331,2.9146,108.6134,0.2698,0.2415,4,447.1376
10,8,10008,3,2.2816,3.0258,2.2485,2.4166,2.4903,0.0561,2.9164,109.1486,0.2721,0.2445,3,446.8889
9,8,9008,3,2.2626,3.0203,2.2298,2.4149,2.4897,0.0087,2.9135,109.367,0.2732,0.2461,3,447.6828
8,8,8008,3,2.283,3.0211,2.251,2.4227,2.496,0.0046,2.9167,108.1033,0.273,0.2441,3,446.2378
7,8,7008,3,2.2579,3.021,2.226,2.415,2.49,0.0268,2.9138,109.1967,0.271,0.2438,3,447.7734
6,8,6008,3,2.2588,3.0232,2.2268,2.4154,2.4898,0.0256,2.9157,109.1089,0.2714,0.2442,3,447.4743
5,8,5008,2,2.2465,3.0186,2.2112,2.4151,2.4903,0.0687,2.9122,110.1797,0.2727,0.2479,2,447.6995
4,8,4008,82,2.2669,3.0222,2.2329,2.4209,2.4954,0.0046,2.917,107.4989,0.2711,0.2412,4,446.8355
3,8,3008,3,2.2739,3.0227,2.2429,2.419,2.4934,0.0267,2.9157,109.2088,0.2723,0.2441,3,447.0496
2,8,2008,3,2.2719,3.0203,2.2401,2.4152,2.4896,0.0105,2.9134,109.088,0.2727,0.246,3,447.7209
1,8,1008,3,2.2719,3.0226,2.2373,2.4191,2.4934,0.0099,2.9158,108.8406,0.2723,0.2439,3,447.256
0,8,8,3,2.2725,3.0247,2.2389,2.4173,2.4913,0.0469,2.9175,109.4016,0.2722,0.2461,3,447.297
0,9,9,2,2.2739,3.0258,2.2398,2.4193,2.4934,0.0069,2.9183,108.0129,0.2741,0.2463,2,446.9088
1,9,1009,82,2.2707,3.0218,2.2358,2.4205,2.4949,0.0066,2.9155,107.9726,0.2719,0.2431,3,446.9665
2,9,2009,3,2.2759,3.0251,2.2433,2.4197,2.4939,0.0028,2.9182,108.497,0.2729,0.2455,3,446.8545
3,9,3009,3,2.2671,3.0199,2.2358,2.4138,2.4886,0.0211,2.9129,109.1082,0.2722,0.2453,3,447.8838
4,9,4009,82,2.2724,3.0203,2.2412,2.4196,2.494,0.0289,2.9145,107.6887,0.272,0.2429,3,447.0331
5,9,5009,3,2.2593,3.0194,2.2263,2.4142,2.4894,0.0042,2.9129,109.1165,0.2719,0.2457,3,447.8169
6,9,6009,3,2.2669,3.025,2.2319,2.4188,2.493,0.0223,2.918,108.1068,0.2728,0.2444,3,446.6612
7,9,7009,3,2.2572,3.0174,2.2227,2.414,2.4894,0.0086,2.9114,108.5714,0.2726,0.2453,3,447.7256
8,9,8009,2,2.2554,3.0371,2.2209,2.4091,2.4848,0.0568,2.928,108.1177,0.274,0.249,2,447.0886
9,9,9009,3,2.2693,3.0191,2.2376,2.4143,2.4888,0.1103,2.9126,109.0697,0.2728,0.2464,3,447.7634
10,9,10009,2,2.2685,3.0141,2.2371,2.4089,2.4831,0.0197,2.906,109.2263,0.2724,0.2478,2,447.0847
11,9,11009,82,2.2702,3.0203,2.2384,2.4193,2.4937,0.2308,2.9149,107.2864,0.2714,0.2406,4,447.0642
12,9,12009,82,2.2624,3.0405,2.2248,2.4171,2.492,0.0592,2.9317,107.0095,0.2721,0.2433,3,446.832
