AA-A1-A1-01
AA-A1-A1-01
X,Y,COMP,B,F1-1,F1-2,F1-3,F2,F3,IR,F4,IV,W1,W2,C,W
26,9,26009,3,2.2794,3.0236,2.2487,2.4183,2.4923,0.0214,2.9166,108.5288,0.2719,0.2439,3,446.6347
27,9,27009,3,2.277,3.0246,2.246,2.4186,2.4925,0.0184,2.9168,108.2468,0.2712,0.2418,3,446.5112
28,9,28009,3,2.2496,3.0367,2.2122,2.4177,2.4932,0.0111,2.9293,108.0009,0.2729,0.2441,3,446.61
29,9,29009,82,2.262,3.025,2.2268,2.4175,2.4919,0.0026,2.9196,107.2382,0.27,0.2413,4,447.4476
30,9,30009,3,2.2656,3.0221,2.2323,2.4152,2.4901,0.0081,2.9149,108.7845,0.2724,0.2459,3,447.7084
31,9,31009,3,2.2721,3.0236,2.2393,2.4163,2.4905,0.0197,2.9158,108.286,0.2719,0.2437,3,447.433
32,9,32009,82,2.2285,2.9986,2.1927,2.4034,2.4794,0.092,2.899,107.631,0.2736,0.2503,2,449.2256
33,9,33009,3,2.2473,3.0208,2.2139,2.4164,2.4924,0.0185,2.9148,108.3019,0.271,0.2432,3,447.2281
34,9,34009,3,2.2752,3.0213,2.2447,2.4151,2.489,0.018,2.9136,108.2117,0.2718,0.2429,3,447.2868
35,9,35009,3,2.2628,3.0204,2.2292,2.415,2.4896,0.0087,2.913,108.5571,0.2718,0.2449,3,447.7724
36,9,36009,3,2.2763,3.0215,2.244,2.4214,2.4952,0.0141,2.9165,108.1464,0.2709,0.2422,3,446.6552
37,9,37009,3,2.2747,3.0228,2.2427,2.4196,2.4942,0.0515,2.9157,108.5685,0.2713,0.2427,3,446.9562
38,9,38009,3,2.2654,3.0387,2.2304,2.4188,2.4936,0.0303,2.93,109.9984,0.2724,0.2454,3,447.1059
39,9,39009,82,2.2774,3.0253,2.2442,2.4182,2.4923,0.0004,2.9178,107.8646,0.2718,0.2423,3,447.137
40,9,40009,82,2.2415,3.0104,2.2043,2.4086,2.4843,0.0219,2.9089,106.5603,0.2718,0.2464,3,448.6153
41,9,41009,3,2.2654,3.0215,2.2332,2.4171,2.4918,0.0087,2.9147,108.4455,0.2728,0.2445,3,447.4818
42,9,42009,82,2.2366,3.012,2.2021,2.4087,2.4845,0.0816,2.9101,106.3829,0.2719,0.2455,3,448.5144
43,9,43009,3,2.2776,3.0225,2.2466,2.4214,2.4951,0.0193,2.9169,108.2191,0.2726,0.2435,3,446.7156
44,9,44009,82,2.2529,3.1906,2.2136,2.417,2.4971,0.0063,3.0615,106.487,0.2732,0.2452,3,445.9135
44,10,44010,3,2.2647,3.0224,2.2331,2.4175,2.4922,0.0155,2.9165,108.8447,0.2735,0.2456,3,447.4738
43,10,43010,3,2.2694,3.022,2.2371,2.4202,2.4944,0.0756,2.9161,108.9972,0.2722,0.2437,3,446.8102
42,10,42010,82,2.2024,3.0001,2.1675,2.4028,2.479,0.1018,2.8994,106.8233,0.271,0.2456,3,449.4037
41,10,41010,3,2.2734,3.0201,2.2404,2.4174,2.4917,0.0049,2.914,109.4664,0.2707,0.2435,3,447.4429
40,10,40010,82,2.2659,3.0388,2.2294,2.4185,2.4935,0.0043,2.9315,107.3328,0.2705,0.2405,4,446.5808
39,10,39010,82,2.2764,3.0249,2.2454,2.4196,2.4935,0.0197,2.9179,107.9113,0.2712,0.2399,4,446.7417
38,10,38010,3,2.2649,3.0196,2.2336,2.4148,2.4899,0.035,2.9143,109.4984,0.2725,0.246,3,447.8025
37,10,37010,3,2.2632,3.0221,2.2284,2.4153,2.4902,0.0014,2.9151,108.8879,0.2709,0.2433,3,447.5756
36,10,36010,82,2.264,3.0229,2.2292,2.4162,2.4907,0.0123,2.9191,107.8781,0.2714,0.2431,3,447.6012
35,10,35010,3,2.2691,3.0196,2.236,2.4145,2.489,0.0012,2.9132,109.4776,0.2709,0.2439,3,447.0847
34,10,34010,3,2.276,3.0211,2.2433,2.416,2.4899,0.0736,2.9146,109.3531,0.2728,0.2443,3,447.0023
33,10,33010,3,2.2674,3.0192,2.235,2.4161,2.4909,0.001,2.9141,109.3991,0.2719,0.2437,3,447.5023
32,10,32010,82,2.2459,3.013,2.2112,2.4111,2.4873,0.0849,2.9126,107.6836,0.272,0.2454,3,447.9358
31,10,31010,3,2.2762,3.0239,2.2433,2.4179,2.4922,0.0209,2.9172,109.2249,0.2722,0.2442,3,446.9362
30,10,30010,3,2.2666,3.0185,2.2337,2.414,2.4888,0.004,2.9123,109.6772,0.2727,0.2462,3,447.0847
29,10,29010,3,2.2716,3.0209,2.2401,2.4197,2.4938,0.1082,2.9159,109.58,0.2722,0.2441,3,446.8157
28,10,28010,82,2.2341,3.0079,2.1991,2.4066,2.4827,0.0911,2.907,107.5161,0.2715,0.246,3,448.6487
27,10,27010,3,2.2734,3.0195,2.2427,2.4144,2.4885,0.0274,2.9121,109.3608,0.2717,0.2441,3,447.3516
26,10,26010,3,2.2702,3.019,2.2388,2.4147,2.4887,0.0462,2.9129,109.4557,0.273,0.2455,3,447.2657
25,10,25010,82,2.2403,3.0032,2.2056,2.4043,2.48,0.0331,2.9019,107.9585,0.2713,0.248,2,449.2021
24,10,24010,3,2.2738,3.0195,2.2403,2.4204,2.4946,0.0107,2.9151,108.4383,0.2719,0.2415,3,446.8228
23,10,23010,3,2.2607,3.02,2.2268,2.4143,2.4891,0.0024,2.9128,109.2581,0.2725,0.2452,3,447.7585
22,10,22010,3,2.2694,3.0225,2.2382,2.4173,2.4921,0.0964,2.9161,108.6505,0.2714,0.2419,3,446.9908
21,10,21010,82,2.2314,2.9973,2.196,2.4039,2.4799,0.0885,2.8975,107.9744,0.272,0.2488,2,449.0873
20,10,20010,3,2.2697,3.0206,2.2386,2.4167,2.4911,0.0145,2.9142,109.2562,0.2721,0.2446,3,447.5919
19,10,19010,3,2.2781,3.023,2.246,2.417,2.4908,0.0568,2.9156,110.0561,0.2714,0.2441,3,446.8376
18,10,18010,3,2.2692,3.02,2.2382,2.4182,2.4931,0.0204,2.9141,108.3156,0.2718,0.2425,3,447.1492
17,10,17010,3,2.2769,3.0189,2.2442,2.4197,2.4937,0.0224,2.9141,109.1941,0.2725,0.2444,3,446.9047
16,10,16010,3,2.2715,3.0192,2.2391,2.4151,2.4896,0.0034,2.9129,108.4713,0.2711,0.2428,3,447.716
15,10,15010,2,2.2706,3.0224,2.238,2.4167,2.4907,0.0765,2.9154,109.1695,0.2735,0.2466,2,447.363
14,10,14010,3,2.272,3.0197,2.2408,2.4182,2.4927,0.0529,2.9143,109.4005,0.2729,0.2455,3,447.3676
13,10,13010,3,2.2697,3.0199,2.2362,2.4191,2.4937,0.0001,2.9147,109.1773,0.2729,0.2452,3,447.1187
12,10,12010,3,2.2746,3.023,2.2418,2.4167,2.4909,0.0212,2.9162,108.867,0.2709,0.2421,3,447.1588
11,10,11010,3,2.266,3.0179,2.2329,2.415,2.4896,0.0056,2.9119,108.3752,0.271,0.2429,3,447.8398
10,10,10010,2,2.2787,3.0217,2.2467,2.4162,2.4901,0.0092,2.9158,109.3042,0.2731,0.2488,2,447.2714
9,10,9010,3,2.2653,3.0236,2.2311,2.4176,2.4922,0.0109,2.9174,108.2478,0.2709,0.2424,3,447.3597
8,10,8010,3,2.2552,3.0355,2.2217,2.415,2.4902,0.1881,2.926,108.7496,0.2715,0.242,3,447.4787
7,10,7010,3,2.2643,3.0242,2.2328,2.4207,2.4954,0.0198,2.9189,108.6188,0.2719,0.2435,3,446.8321
6,10,6010,82,2.2554,3.0307,2.2178,2.4157,2.4908,0.0033,2.923,107.9538,0.2717,0.2442,3,446.8883
5,10,5010,3,2.2639,3.0238,2.2298,2.4166,2.4911,0.0056,2.9167,108.6302,0.2715,0.2433,3,447.2308
4,10,4010,4,2.2561,3.0378,2.2204,2.4191,2.4943,0.0416,2.9275,108.5017,0.2703,0.2392,4,447.0169
3,10,3010,82,2.2759,3.0189,2.2425,2.4206,2.4947,0.0017,2.9143,107.857,0.2727,0.2431,3,446.9279
2,10,2010,82,2.2529,3.0143,2.2166,2.4101,2.4858,0.0242,2.9118,107.0771,0.2715,0.2446,3,447.3732
1,10,1010,3,2.2693,3.0207,2.2381,2.4153,2.4892,0.0193,2.9137,109.0301,0.2722,0.2449,3,447.3529
1,11,1011,2,2.2696,3.0239,2.2351,2.416,2.4902,0.0056,2.9155,108.7711,0.2736,0.2483,2,447.2213
2,11,2011,82,2.2204,2.9982,2.1854,2.4018,2.4781,0.0331,2.8991,105.9234,0.2705,0.2453,3,449.4746
3,11,3011,3,2.2703,3.021,2.2385,2.4205,2.4948,0.0393,2.9155,108.3532,0.273,0.2458,3,446.8416
4,11,4011,3,2.2745,3.0383,2.2409,2.4198,2.4943,0.0897,2.9284,109.9152,0.2727,0.2454,3,446.987
5,11,5011,82,2.2656,3.022,2.2318,2.4155,2.4896,0.0017,2.9145,107.218,0.272,0.2422,3,447.5195
6,11,6011,82,2.258,3.0286,2.2231,2.4147,2.4903,0.0311,2.9214,106.9803,0.2723,0.2436,3,446.7794
7,11,7011,82,2.2562,3.0211,2.2237,2.4171,2.492,0.0328,2.9152,107.1526,0.2722,0.2429,3,447.376
8,11,8011,3,2.2762,3.0403,2.242,2.419,2.4933,0.0101,2.9297,108.8895,0.2732,0.2442,3,446.9192
9,11,9011,82,2.2618,3.021,2.228,2.4172,2.4921,0.0005,2.9152,107.2038,0.2707,0.2415,3,447.0719
10,11,10011,2,2.2447,3.0279,2.2155,2.3984,2.4752,0.0188,2.9154,109.1576,0.2719,0.2495,2,449.2473
11,11,11011,82,2.1975,3.0186,2.1607,2.4127,2.4885,0.0493,2.9123,107.922,0.2717,0.2442,3,447.8337
12,11,12011,82,2.2752,3.0219,2.2424,2.4158,2.49,0.0001,2.9148,107.5407,0.2717,0.2421,3,447.3167
13,11,13011,3,2.2738,3.022,2.2427,2.4189,2.4931,0.0229,2.9161,108.1183,0.2724,0.2449,3,447.1423
14,11,14011,82,2.2717,3.0179,2.2406,2.4187,2.4933,0.021,2.9144,107.6133,0.2718,0.2419,3,447.1348
15,11,15011,82,2.2739,3.0205,2.2428,2.4148,2.489,0.0183,2.9139,107.137,0.272,0.2428,3,447.5752
16,11,16011,2,2.2674,3.0205,2.236,2.4153,2.4901,0.0241,2.9141,109.5282,0.274,0.2484,2,447.4971
17,11,17011,3,2.2539,3.0239,2.2185,2.414,2.4889,0.0007,2.9183,108.5145,0.2725,0.2464,3,447.8804
18,11,18011,3,2.263,3.0179,2.2301,2.4144,2.4892,0.0043,2.9125,108.2976,0.2706,0.2431,3,447.8709
19,11,19011,82,2.2564,3.021,2.2243,2.4131,2.4884,0.0198,2.9134,107.9832,0.271,0.2418,3,447.1749
20,11,20011,3,2.2519,3.0188,2.2181,2.4141,2.4896,0.0068,2.9123,108.7496,0.2728,0.2465,3,447.7329
21,11,21011,82,2.2541,3.0404,2.2153,2.4179,2.4932,0.0079,2.9308,107.6141,0.2705,0.2417,3,446.5436
22,11,22011,3,2.2749,3.0204,2.2434,2.4159,2.4899,0.0043,2.9147,109.0625,0.271,0.2445,3,447.4245
23,11,23011,3,2.2701,3.021,2.2377,2.4154,2.4898,0.0008,2.9144,108.8259,0.2736,0.246,3,447.6363
24,11,24011,3,2.2692,3.02,2.2361,2.42,2.4944,0.0014,2.9151,108.8301,0.2735,0.2459,3,446.9051
25,11,25011,82,2.22,2.9991,2.1835,2.4014,2.478,0.0023,2.8984,107.102,0.2716,0.2473,3,449.3466
26,11,26011,3,2.2754,3.0225,2.2445,2.4166,2.4903,0.0202,2.9152,109.0558,0.2721,0.2451,3,447.1683
27,11,27011,3,2.2746,3.0235,2.2415,2.4167,2.4904,0.0056,2.9148,108.8214,0.2725,0.2444,3,447.1283
28,11,28011,82,2.2238,2.9988,2.187,2.4016,2.4782,0.0223,2.8991,106.8648,0.2713,0.247,3,449.362
29,11,29011,82,2.2653,3.0204,2.2302,2.42,2.4945,0.0325,2.915,107.997,0.2715,0.2414,3,446.7814
30,11,30011,3,2.2611,3.0395,2.2284,2.4167,2.4917,0.0431,2.9304,109.6546,0.2732,0.2456,3,447.3166
31,11,31011,82,2.2612,3.0229,2.2278,2.4164,2.4911,0.0136,2.915,107.8255,0.27,0.2415,4,447.2514
32,11,32011,82,2.2541,3.0315,2.2158,2.4183,2.4935,0.0065,2.9257,106.981,0.2723,0.2423,3,446.5214
33,11,33011,3,2.2543,3.021,2.2206,2.4163,2.4913,0.0319,2.914,109.2406,0.273,0.2463,3,447.5096
34,11,34011,3,2.2743,3.0184,2.2436,2.4131,2.4866,0.1139,2.9105,108.6647,0.2706,0.2444,3,447.6227
35,11,35011,3,2.2694,3.0189,2.2367,2.415,2.4897,0.0158,2.9127,108.5488,0.2726,0.2451,3,447.6939
36,11,36011,82,2.2603,3.0225,2.2262,2.4171,2.4915,0.0219,2.9178,107.1795,0.2729,0.2451,3,447.6058
37,11,37011,2,2.2501,3.0212,2.2172,2.4149,2.4901,0.0154,2.9141,109.8265,0.2736,0.2481,2,447.0847
38,11,38011,3,2.2554,3.0213,2.22,2.4152,2.4902,0.0092,2.9147,108.6589,0.2727,0.2453,3,447.7504
39,11,39011,3,2.2723,3.0225,2.2403,2.4163,2.4904,0.007,2.9145,109.0972,0.2725,0.2461,3,447.5274
40,11,40011,82,2.2522,3.0376,2.2169,2.4177,2.4927,0.0207,2.9292,107.3048,0.2714,0.2433,3,446.7564
41,11,41011,2,2.2662,3.0217,2.2346,2.4161,2.491,0.0187,2.9145,109.5821,0.2731,0.2467,2,447.6311
42,11,42011,82,2.2379,3.005,2.2,2.4077,2.4838,0.0118,2.9056,107.7318,0.2725,0.2477,2,448.4688
43,11,43011,82,2.2766,3.022,2.2433,2.4206,2.4947,0.0002,2.9164,107.6098,0.2715,0.2428,3,446.9375
44,11,44011,2,2.2653,3.0378,2.2315,2.4191,2.4936,0.0429,2.9291,110.108,0.2737,0.2471,2,447.14
44,12,44012,3,2.2652,3.0377,2.2338,2.4194,2.494,0.024,2.9287,109.8942,0.2732,0.2449,3,447.0371
43,12,43012,3,2.2722,3.022,2.2407,2.4204,2.4948,0.03,2.9158,108.6386,0.273,0.243,3,446.9771
42,12,42012,2,2.2332,3.003,2.1957,2.4033,2.4795,0.0333,2.9026,108.0257,0.2728,0.2489,2,449.2158
41,12,41012,2,2.2678,3.0205,2.2349,2.4163,2.4908,0.0051,2.9138,110.4418,0.2741,0.2475,2,447.5749
40,12,40012,3,2.2474,3.0373,2.2096,2.4173,2.4925,0.037,2.9296,108.4835,0.2714,0.2428,3,446.6991
39,12,39012,3,2.2677,3.0211,2.2344,2.415,2.4893,0.0071,2.914,109.3966,0.2712,0.2442,3,447.6936
38,12,38012,3,2.2717,3.0381,2.2399,2.4182,2.4927,0.007,2.9291,110.5671,0.2733,0.2457,3,447.2
37,12,37012,3,2.2676,3.039,2.235,2.4177,2.4926,0.0093,2.9306,110.3513,0.2727,0.2445,3,447.1192
36,12,36012,3,2.2785,3.0211,2.2486,2.4198,2.4936,0.0091,2.9169,109.2075,0.2733,0.2458,3,446.6482
35,12,35012,3,2.2611,3.0203,2.2288,2.414,2.4896,0.0022,2.9136,108.9284,0.2717,0.2442,3,447.6408
34,12,34012,3,2.2764,3.0207,2.246,2.4154,2.4895,0.0212,2.914,109.7397,0.2712,0.2435,3,446.8631
33,12,33012,3,2.2685,3.0199,2.2352,2.4161,2.4907,0.0147,2.9134,109.6483,0.2715,0.2452,3,447.5395
32,12,32012,3,2.2362,3.0343,2.1969,2.4156,2.4912,0.0187,2.9273,108.0743,0.2703,0.2417,3,446.8843
31,12,31012,3,2.2715,3.0215,2.2396,2.4147,2.4889,0.0057,2.9145,109.45,0.2711,0.2434,3,447.6534
30,12,30012,3,2.2572,3.0385,2.2249,2.418,2.4931,0.0177,2.929,110.5336,0.2732,0.2451,3,447.0756
29,12,29012,3,2.2746,3.0205,2.2432,2.4203,2.4946,0.029,2.9148,109.4624,0.2725,0.2445,3,446.7946
28,12,28012,82,2.2333,3.0016,2.1956,2.4026,2.4789,0.1211,2.9015,107.8829,0.2713,0.2476,2,449.2506
27,12,27012,3,2.2729,3.022,2.2398,2.4152,2.4892,0.006,2.9142,109.8472,0.2717,0.2448,3,447.3096
26,12,26012,3,2.2702,3.0213,2.2366,2.4148,2.489,0.0005,2.914,109.5273,0.2725,0.2445,3,447.4228
25,12,25012,82,2.2308,3.0043,2.1925,2.4016,2.4779,0.0462,2.902,107.9335,0.2714,0.2479,2,449.5175
24,12,24012,3,2.2718,3.021,2.2405,2.4196,2.4941,0.1605,2.9158,109.398,0.2739,0.2456,3,447.0449
23,12,23012,3,2.2526,3.0383,2.218,2.4175,2.4927,0.0383,2.9292,109.4891,0.2728,0.2427,3,447.1164
22,12,22012,3,2.2674,3.0206,2.2338,2.4146,2.4893,0.0092,2.914,109.0779,0.2715,0.2436,3,447.7136
21,12,21012,3,2.2611,3.0386,2.2252,2.4174,2.4925,0.0102,2.929,108.0764,0.2727,0.2443,3,446.7138
20,12,20012,3,2.2534,3.0209,2.2201,2.4162,2.4914,0.0069,2.915,109.1792,0.273,0.2455,3,447.4685
19,12,19012,3,2.2802,3.0228,2.249,2.4154,2.4889,0.0064,2.9145,109.8412,0.2728,0.2458,3,447.2015
18,12,18012,3,2.2598,3.0212,2.2279,2.4159,2.4908,0.0208,2.9143,108.4567,0.2707,0.2415,3,447.5765
17,12,17012,3,2.2651,3.0224,2.2302,2.4179,2.4925,0.0026,2.9176,108.0844,0.272,0.2437,3,447.2831
16,12,16012,3,2.2589,3.0221,2.2244,2.4163,2.4913,0.0006,2.9148,108.234,0.2714,0.2412,3,447.2305
15,12,15012,3,2.2721,3.0236,2.2392,2.4164,2.4908,0.0297,2.9163,108.8779,0.2725,0.2446,3,447.242
14,12,14012,3,2.2721,3.02,2.2387,2.4192,2.494,0.0036,2.9146,109.0196,0.2724,0.2436,3,446.9976
13,12,13012,3,2.2769,3.0227,2.2446,2.42,2.4942,0.0001,2.9173,108.0912,0.2718,0.2415,3,446.9915
12,12,12012,3,2.2742,3.0218,2.2434,2.4157,2.4897,0.0267,2.9144,109.0659,0.2713,0.2431,3,447.3964
11,12,11012,3,2.2646,3.0215,2.2309,2.4183,2.4928,0.0238,2.9156,109.1396,0.2734,0.2462,3,447.1248
10,12,10012,3,2.2688,3.0384,2.2376,2.4152,2.4906,0.0034,2.9268,108.3926,0.2719,0.242,3,446.8327
9,12,9012,3,2.2671,3.0204,2.2352,2.4151,2.4899,0.0218,2.9137,108.5257,0.2723,0.2445,3,447.7642
8,12,8012,3,2.2621,3.0401,2.2287,2.417,2.4915,0.0233,2.9295,110.5461,0.2731,0.2463,3,447.3642
7,12,7012,3,2.2649,3.0218,2.23,2.4203,2.4951,0.0017,2.9162,108.936,0.273,0.2452,3,446.8038
6,12,6012,82,2.2602,3.0409,2.2243,2.4161,2.4908,0.0335,2.9313,107.7083,0.2709,0.2425,3,446.9552
5,12,5012,3,2.2711,3.0225,2.2401,2.4159,2.4899,0.0251,2.9148,108.0402,0.2719,0.2428,3,447.5561
4,12,4012,3,2.2656,3.0399,2.2312,2.4185,2.493,0.0338,2.9291,110.0608,0.273,0.2449,3,447.1367
3,12,3012,3,2.277,3.0219,2.2439,2.4213,2.4953,0.0022,2.9164,108.9443,0.273,0.2453,3,446.7398
2,12,2012,2,2.2339,3.0051,2.1978,2.4118,2.4882,0.07,2.9061,108.2557,0.2736,0.2481,2,447.4988
1,12,1012,82,2.274,3.0234,2.242,2.4165,2.4905,0.0152,2.9155,107.7659,0.2724,0.2426,3,447.2279
1,13,1013,82,2.2758,3.0239,2.2423,2.4174,2.4911,0.021,2.9159,107.5039,0.2719,0.2436,3,447.2351
2,13,2013,82,2.2111,3.0062,2.1691,2.4118,2.4886,0.0309,2.9077,107.3914,0.2746,0.2476,2,447.5801
3,13,3013,2,2.2718,3.0211,2.2383,2.4206,2.495,0.0084,2.9154,108.1149,0.2743,0.2466,2,446.898
4,13,4013,2,2.2622,3.037,2.228,2.4155,2.4902,0.008,2.9263,110.2836,0.2733,0.2479,2,447.6166
5,13,5013,3,2.2729,3.0247,2.2389,2.4195,2.4938,0.0094,2.9182,108.5238,0.2732,0.2462,3,446.8347
6,13,6013,82,2.2517,3.0378,2.2165,2.4149,2.4899,0.0194,2.9288,107.075,0.2717,0.2434,3,447.0146
7,13,7013,82,2.2659,3.0198,2.2342,2.4155,2.4902,0.0197,2.9139,107.5687,0.2723,0.244,3,447.6412
8,13,8013,3,2.2554,3.0381,2.2203,2.417,2.4921,0.0107,2.9277,109.384,0.2731,0.2446,3,447.21
9,13,9013,82,2.2682,3.0174,2.2355,2.414,2.4887,0.176,2.9115,106.8383,0.2711,0.2416,3,447.0847
10,13,10013,82,2.1741,3.0032,2.1348,2.4045,2.4817,0.0144,2.9035,106.8733,0.2734,0.2476,2,448.7031
11,13,11013,82,2.2653,3.0228,2.2308,2.417,2.4916,0.0087,2.9167,107.8396,0.272,0.2437,3,447.2885
12,13,12013,3,2.2682,3.0207,2.2368,2.4148,2.489,0.0115,2.9137,108.3576,0.2706,0.2431,3,447.3714
13,13,13013,3,2.2596,3.0186,2.2283,2.417,2.4919,0.02,2.9139,108.4153,0.2726,0.2461,3,447.3003
14,13,14013,3,2.2697,3.0187,2.2357,2.4196,2.4942,0.0089,2.9145,108.663,0.2735,0.2451,3,446.8819
15,13,15013,3,2.2716,3.0232,2.2391,2.4182,2.4925,0.0001,2.917,108.2231,0.2738,0.2452,3,446.9134
16,13,16013,3,2.266,3.0197,2.2351,2.4149,2.4893,0.0288,2.9128,108.5175,0.2727,0.245,3,447.7107
17,13,17013,2,2.2784,3.0214,2.2464,2.4186,2.4922,0.0069,2.9157,109.5271,0.2747,0.2491,2,446.7266
18,13,18013,3,2.2656,3.0189,2.2318,2.4145,2.4892,0.0038,2.9122,108.3412,0.2723,0.2446,3,447.8727
19,13,19013,3,2.2717,3.0197,2.2403,2.4126,2.4865,0.126,2.9111,108.968,0.2713,0.2438,3,447.4902
20,13,20013,2,2.2624,3.0206,2.23,2.4155,2.4905,0.0712,2.9137,109.1003,0.2724,0.247,2,447.6065
21,13,21013,82,2.252,3.0264,2.2164,2.4141,2.4897,0.027,2.9198,107.9692,0.2727,0.2449,3,446.9097
22,13,22013,82,2.2666,3.0221,2.2345,2.4173,2.4921,0.004,2.9155,107.8648,0.2723,0.2425,3,447.1501
23,13,23013,3,2.2585,3.0377,2.2267,2.4183,2.4932,0.0195,2.9277,110.6323,0.2731,0.2453,3,447.127
24,13,24013,75,1.6114,3.0196,1.5733,2.4171,2.4936,0.1903,2.9143,107.9563,0.2712,0.2417,3,447.0023
25,13,25013,82,2.2303,3.0065,2.1928,2.4093,2.4863,0.0328,2.9066,107.9672,0.273,0.2471,2,447.895
26,13,26013,2,2.2701,3.0235,2.2381,2.4165,2.4907,0.0157,2.9157,109.1695,0.2741,0.2473,2,447.0891
27,13,27013,3,2.2723,3.0243,2.2407,2.4163,2.4907,0.0183,2.9165,108.5751,0.2721,0.244,3,447.0524
28,13,28013,82,2.2409,3.0047,2.2028,2.4099,2.4862,0.0483,2.9063,107.5919,0.2736,0.2482,2,448.0312
29,13,29013,2,2.2655,3.0224,2.2317,2.4194,2.4944,0.0711,2.9165,110.0414,0.2741,0.2478,2,446.8028
30,13,30013,2,2.2524,3.0336,2.2205,2.4135,2.4883,0.0958,2.9243,109.7814,0.2737,0.2465,2,447.9782
31,13,31013,3,2.2738,3.0213,2.2407,2.4152,2.4895,0.0038,2.9135,109.1256,0.2721,0.2455,3,447.6777
32,13,32013,82,2.2615,3.0362,2.2244,2.4166,2.4915,0.0131,2.9287,107.9259,0.2726,0.2442,3,446.8219
33,13,33013,3,2.254,3.0219,2.218,2.4183,2.4934,0.0016,2.9149,109.3001,0.2728,0.246,3,447.0847
34,13,34013,3,2.269,3.0418,2.2349,2.4127,2.4879,0.0283,2.9291,108.7797,0.274,0.2452,3,447.7387
35,13,35013,82,2.2626,3.027,2.227,2.4206,2.4951,0.0075,2.9194,107.5133,0.2706,0.24,4,446.8972
36,13,36013,82,2.2824,3.0228,2.2525,2.4202,2.4935,0.0113,2.9181,107.8304,0.2731,0.2446,3,446.6333
37,13,37013,3,2.2591,3.0387,2.227,2.4185,2.4934,0.0404,2.9285,109.7986,0.2724,0.2431,3,447.171
38,13,38013,3,2.265,3.0385,2.2296,2.419,2.4935,0.0158,2.9306,109.4212,0.272,0.2417,3,447.0811
39,13,39013,3,2.2745,3.0221,2.2434,2.4161,2.4902,0.0119,2.9146,108.0648,0.2719,0.2428,3,447.6901
40,13,40013,82,2.2524,3.0381,2.2157,2.4147,2.4898,0.0101,2.9296,107.2113,0.272,0.2439,3,447.0613
41,13,41013,3,2.2605,3.0212,2.2274,2.4179,2.4927,0.0164,2.914,109.2398,0.2728,0.2459,3,447.2967
42,13,42013,2,2.2678,3.0385,2.2351,2.4123,2.4877,0.0042,2.9259,109.8258,0.2744,0.2494,2,447.3726
43,13,43013,82,2.2678,3.0209,2.2348,2.4208,2.4951,0.0074,2.9158,106.9664,0.2719,0.2404,4,446.952
44,13,44013,2,2.2725,3.0355,2.2385,2.4185,2.4934,0.0727,2.9274,109.285,0.2735,0.2465,2,446.908
44,14,44014,2,2.2701,3.0365,2.2369,2.4165,2.4908,0.0017,2.9276,110.6049,0.2736,0.2471,2,447.6066
43,14,43014,3,2.2759,3.0212,2.2426,2.4207,2.4948,0.0073,2.9156,108.6107,0.2713,0.2416,3,446.9903
42,14,42014,2,2.2578,3.0332,2.2257,2.4079,2.484,0.011,2.9219,110.303,0.2743,0.2497,2,447.9206
41,14,41014,3,2.2679,3.0218,2.2337,2.4187,2.4941,0.0299,2.916,108.7187,0.2718,0.2416,3,446.9166
40,14,40014,82,2.2555,3.0361,2.2181,2.4143,2.4896,0.0048,2.9286,107.3812,0.2713,0.2425,3,447.1523
39,14,39014,3,2.268,3.0219,2.2357,2.4169,2.4915,0.0071,2.9146,108.9825,0.2712,0.2437,3,447.1353
38,14,38014,3,2.2653,3.0349,2.2328,2.4169,2.4916,0.0732,2.9271,109.9991,0.2717,0.2449,3,447.3305
37,14,37014,3,2.2626,3.0351,2.2301,2.4152,2.4899,0.075,2.926,109.6257,0.2723,0.245,3,447.6495
36,14,36014,3,2.2559,3.0295,2.2247,2.406,2.4821,0.0001,2.9193,109.9274,0.2708,0.247,3,447.3732
35,14,35014,3,2.2733,3.0198,2.241,2.4186,2.4934,0.0098,2.9141,109.1409,0.2722,0.2433,3,447.1382
34,14,34014,3,2.2702,3.0218,2.2367,2.4114,2.4854,0.0081,2.9133,109.4222,0.2714,0.2445,3,447.5403
33,14,33014,4,2.2731,3.0264,2.2391,2.4205,2.495,0.0378,2.92,108.4584,0.2705,0.24,4,446.9079
32,14,32014,82,2.2602,3.0385,2.2266,2.4155,2.4904,0.0202,2.9319,107.3024,0.2711,0.2409,4,447.059
31,14,31014,3,2.2588,3.022,2.2258,2.4171,2.4924,0.0798,2.9156,109.1876,0.272,0.2441,3,447.0155
30,14,30014,3,2.2604,3.0344,2.2286,2.4143,2.4891,0.1589,2.9255,110.4244,0.2725,0.2456,3,447.8407
29,14,29014,4,2.2694,3.0201,2.2352,2.4195,2.494,0.0627,2.9149,108.6259,0.2705,0.2408,4,446.9842
28,14,28014,3,2.2593,3.0323,2.2281,2.411,2.4869,0.004,2.9215,109.816,0.2725,0.2465,3,447.3851
27,14,27014,3,2.271,3.0217,2.2376,2.4146,2.4889,0.0045,2.9145,109.7843,0.2725,0.2457,3,447.2812
26,14,26014,3,2.2637,3.021,2.2299,2.414,2.4887,0.0048,2.9138,109.5514,0.2703,0.2437,3,447.3458
